,id,Apt_id,url,Address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
97,97,4820,https://junehomes.com/residences/boston-ma/uphams/1663-uphams-corner/4820,uphams/1663-uphams-corner/4820,4,1,1150,126,2022-12-05,2023-01-04,"This 126 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
98,98,4850,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4850,uphams/1672-uphams-corner/4850,4,1,1150,92,2022-12-05,2023-01-04,"This 92 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
99,99,3473,https://junehomes.com/residences/boston-ma/jfk/1212-jfkumass/3473,jfk/1212-jfkumass/3473,3,1,1150,82,2022-12-05,2023-01-04,"This 82 square footage room on Boston's JFK/UMass is a neat, charming and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
100,100,4850,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4850,uphams/1672-uphams-corner/4850,4,1,1150,92,2022-12-05,2023-01-04,"This 92 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
101,101,4533,https://junehomes.com/residences/boston-ma/somerville/1577-somerville/4533,somerville/1577-somerville/4533,4,1,1375,109,2022-12-05,2023-01-04,"This 109 square footage room on Boston's Somerville. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
102,102,1245,https://junehomes.com/residences/boston-ma/allston/459-allston/1245,allston/459-allston/1245,4,1,1150,104,2022-12-05,2023-01-04,"This clean, spacious and pretty room is available."
103,103,3520,https://junehomes.com/residences/boston-ma/jfk/1225-jfkumass/3520,jfk/1225-jfkumass/3520,5,1,1375,136,2022-12-05,2023-01-09,"This 136 square footage room on Boston's JFK/UMass is a neat, spacious and smart room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
104,104,4534,https://junehomes.com/residences/boston-ma/somerville/1577-somerville/4534,somerville/1577-somerville/4534,4,1,1150,137,2022-12-05,2023-01-04,"This 137 square footage room on Boston's Somerville. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
105,105,4820,https://junehomes.com/residences/boston-ma/uphams/1663-uphams-corner/4820,uphams/1663-uphams-corner/4820,4,1,1150,126,2022-12-05,2023-01-04,"This 126 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
106,106,816,https://junehomes.com/residences/boston-ma/jfk/328-jfkumass/816,jfk/328-jfkumass/816,4,1,1350,163,2022-12-05,2023-01-04,"This clean, shiny and charming room is available."
107,107,2463,https://junehomes.com/residences/boston-ma/brighton/880-brighton/2463,brighton/880-brighton/2463,4,2,1350,124,2022-12-05,2023-01-04,"This 124 square footage room on Boston's spaciouson is a spotless, spacious and cool room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
108,108,3626,https://junehomes.com/residences/boston-ma/jfk/1255-jfkumass/3626,jfk/1255-jfkumass/3626,5,1,1200,176,2022-12-05,2023-01-09,"This 176 square footage room on Boston's JFK/UMass is a neat, spacious and clean room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
109,109,3629,https://junehomes.com/residences/boston-ma/jfk/1255-jfkumass/3629,jfk/1255-jfkumass/3629,5,1,1175,115,2022-12-22,2023-01-21,"This 115 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
110,110,4743,https://junehomes.com/residences/boston-ma/somerville/1644-somerville/4743,somerville/1644-somerville/4743,4,1.5,1175,154,2022-12-05,2023-01-04,"This 154 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
111,111,2594,https://junehomes.com/residences/boston-ma/roxbury/927-roxbury/2594,roxbury/927-roxbury/2594,4,1,1400,179,2022-12-05,2023-01-04,"This 179 square footage room on Boston's Roxbury is a clean, spacious and pretty room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
112,112,3102,https://junehomes.com/residences/boston-ma/jfk/1059-savin-hill/3102,jfk/1059-savin-hill/3102,4,1,1175,184,2022-12-05,2023-01-04,"This spacious, well-kept and appealing room is available."
113,113,4817,https://junehomes.com/residences/boston-ma/uphams/1663-uphams-corner/4817,uphams/1663-uphams-corner/4817,4,1,1175,159,2022-12-05,2023-01-04,"This 159 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
114,114,3636,https://junehomes.com/residences/boston-ma/jfk/1257-jfkumass/3636,jfk/1257-jfkumass/3636,4,1,1200,102,2022-12-05,2023-01-04,"This 102 square footage room on Boston's JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
115,115,4812,https://junehomes.com/residences/boston-ma/jfk/1662-jfkumass/4812,jfk/1662-jfkumass/4812,7,2,1450,185,2022-12-06,2023-01-05,"This 185 square footage room on Boston's JFK/UMass. It's a functional, spacious and comfortable room in a 7-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
116,116,4855,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4855,uphams/1674-uphams-corner/4855,4,1,1425,92,2022-12-05,2023-01-09,"This 92 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
117,117,1602,https://junehomes.com/residences/boston-ma/allston/585-allston/1602,allston/585-allston/1602,4,2.5,1175,118,2022-12-05,2023-01-04,"This clean, spacious and functional room is available."
118,118,4741,https://junehomes.com/residences/boston-ma/somerville/1644-somerville/4741,somerville/1644-somerville/4741,4,1.5,1175,144,2022-12-05,2023-01-04,"This 144 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
119,119,3641,https://junehomes.com/residences/boston-ma/jfk/1258-jfkumass/3641,jfk/1258-jfkumass/3641,5,1,1425,114,2022-12-05,2023-01-04,"This 114 square footage room on Boston's JFK/UMass is a spacious, lovely and clean room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
120,120,2060,https://junehomes.com/residences/boston-ma/roxbury/752-roxbury/2060,roxbury/752-roxbury/2060,3,1,1275,205,2022-12-05,2023-01-04,"This 205 square footage room on Boston's Roxbury is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
121,121,4810,https://junehomes.com/residences/boston-ma/jfk/1662-jfkumass/4810,jfk/1662-jfkumass/4810,7,2,1200,214,2022-12-06,2023-01-05,"This 214 square footage room on Boston's JFK/UMass. It's a functional, spacious and comfortable room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
122,122,4791,https://junehomes.com/residences/boston-ma/east-boston/1658-east-boston/4791,east-boston/1658-east-boston/4791,4,1,1200,116,2022-12-05,2023-01-04,"This 116 sq.ft. room on Boston East Boston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
123,123,3633,https://junehomes.com/residences/boston-ma/jfk/1256-jfkumass/3633,jfk/1256-jfkumass/3633,5,1,1200,137,2022-12-14,2023-01-13,"This 137 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
124,124,2957,https://junehomes.com/residences/boston-ma/jfk/1024-savin-hill/2957,jfk/1024-savin-hill/2957,3,1,1500,113,2022-12-05,2023-01-04,"This attractive, charming and flashing room is available."
125,125,3648,https://junehomes.com/residences/boston-ma/jfk/1259-jfkumass/3648,jfk/1259-jfkumass/3648,5,1,1425,113,2022-12-05,2023-01-04,"This 113 square footage room on Boston's JFK/UMass is a spacious, lovely and clean room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
126,126,3661,https://junehomes.com/residences/boston-ma/brighton/1263-brighton/3661,brighton/1263-brighton/3661,7,2,1400,139,2022-12-05,2023-01-04,"This 139 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 7-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
127,127,3703,https://junehomes.com/residences/boston-ma/brighton/1280-allston/3703,brighton/1280-allston/3703,3,1,1200,128,2022-12-22,2023-01-21,"This 128 square footage room on Boston's spaciouson is a spacious, well-kept and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
128,128,3897,https://junehomes.com/residences/boston-ma/somerville/1343-somerville/3897,somerville/1343-somerville/3897,5,1,1200,219,2023-01-01,2023-01-31,"This comfy, cute and charming room is available."
129,129,2479,https://junehomes.com/residences/boston-ma/savin/884-savin-hill/2479,savin/884-savin-hill/2479,4,1,1200,136,2022-12-31,2023-01-30,"This 136 square footage room on Boston's Savin Hill is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
130,130,4371,https://junehomes.com/residences/boston-ma/brighton/1516-brighton/4371,brighton/1516-brighton/4371,3,1,1200,147,2022-12-05,2023-01-04,"This 147 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
131,131,4811,https://junehomes.com/residences/boston-ma/jfk/1662-jfkumass/4811,jfk/1662-jfkumass/4811,7,2,1200,208,2022-12-06,2023-01-05,"This 208 square footage room on Boston's JFK/UMass. It's a functional, spacious and comfortable room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
132,132,4792,https://junehomes.com/residences/boston-ma/east-boston/1658-east-boston/4792,east-boston/1658-east-boston/4792,4,1,1225,141,2022-12-05,2023-01-04,"This 141 sq.ft. room on Boston East Boston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
133,133,4819,https://junehomes.com/residences/boston-ma/uphams/1663-uphams-corner/4819,uphams/1663-uphams-corner/4819,4,1,1225,194,2022-12-05,2023-01-04,"This 194 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
134,134,4793,https://junehomes.com/residences/boston-ma/east-boston/1658-east-boston/4793,east-boston/1658-east-boston/4793,4,1,1225,122,2022-12-05,2023-01-04,"This 122 sq.ft. room on Boston East Boston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
135,135,1983,https://junehomes.com/residences/boston-ma/dorchester-fields-corner-west/723-dorchester-fields-corner-west/1983,dorchester-fields-corner-west/723-dorchester-fields-corner-west/1983,4,1,1225,82,2023-01-14,2023-02-13,"This 82 square footage room on Boston's Dorchester - Fields Corner West is a clean, charming and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
