id,Apt_id,url,address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
34,4549,https://junehomes.com/residences/boston-ma/dorchester-fields-corner-west/1581-dorchester-fields-corner-west/4549,dorchester-fields-corner-west,3,2,1000,129,2022-12-05,2023-01-04,"This 129 square footage room on Boston's Dorchester - Fields Corner West is a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
34,4549,https://junehomes.com/residences/boston-ma/dorchester-fields-corner-west/1581-dorchester-fields-corner-west/4549,1581-dorchester-fields-corner-west,3,2,1000,129,2022-12-05,2023-01-04,"This 129 square footage room on Boston's Dorchester - Fields Corner West is a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
34,4549,https://junehomes.com/residences/boston-ma/dorchester-fields-corner-west/1581-dorchester-fields-corner-west/4549,4549,3,2,1000,129,2022-12-05,2023-01-04,"This 129 square footage room on Boston's Dorchester - Fields Corner West is a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
35,4816,https://junehomes.com/residences/boston-ma/jfk/1662-jfkumass/4816,jfk,7,2,1000,126,2022-12-06,2023-01-05,"This 126 square footage room on Boston's JFK/UMass. It's a functional, spacious and comfortable room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
35,4816,https://junehomes.com/residences/boston-ma/jfk/1662-jfkumass/4816,1662-jfkumass,7,2,1000,126,2022-12-06,2023-01-05,"This 126 square footage room on Boston's JFK/UMass. It's a functional, spacious and comfortable room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
35,4816,https://junehomes.com/residences/boston-ma/jfk/1662-jfkumass/4816,4816,7,2,1000,126,2022-12-06,2023-01-05,"This 126 square footage room on Boston's JFK/UMass. It's a functional, spacious and comfortable room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
36,3021,https://junehomes.com/residences/boston-ma/jfk/1040-savin-hill/3021,jfk,6,2,1000,130,2022-12-05,2023-01-04,"This 130 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
36,3021,https://junehomes.com/residences/boston-ma/jfk/1040-savin-hill/3021,1040-savin-hill,6,2,1000,130,2022-12-05,2023-01-04,"This 130 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
36,3021,https://junehomes.com/residences/boston-ma/jfk/1040-savin-hill/3021,3021,6,2,1000,130,2022-12-05,2023-01-04,"This 130 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
37,4813,https://junehomes.com/residences/boston-ma/jfk/1662-jfkumass/4813,jfk,7,2,1000,99,2022-12-06,2023-01-05,"This 99 square footage room on Boston's JFK/UMass. It's a functional, spacious and comfortable room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
37,4813,https://junehomes.com/residences/boston-ma/jfk/1662-jfkumass/4813,1662-jfkumass,7,2,1000,99,2022-12-06,2023-01-05,"This 99 square footage room on Boston's JFK/UMass. It's a functional, spacious and comfortable room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
37,4813,https://junehomes.com/residences/boston-ma/jfk/1662-jfkumass/4813,4813,7,2,1000,99,2022-12-06,2023-01-05,"This 99 square footage room on Boston's JFK/UMass. It's a functional, spacious and comfortable room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
38,3492,https://junehomes.com/residences/boston-ma/jfk/1219-jfkumass/3492,jfk,4,1,1000,121,2022-12-05,2023-01-04,"This 121 square footage room on Boston's JFK/UMass is a neat, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
38,3492,https://junehomes.com/residences/boston-ma/jfk/1219-jfkumass/3492,1219-jfkumass,4,1,1000,121,2022-12-05,2023-01-04,"This 121 square footage room on Boston's JFK/UMass is a neat, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
38,3492,https://junehomes.com/residences/boston-ma/jfk/1219-jfkumass/3492,3492,4,1,1000,121,2022-12-05,2023-01-04,"This 121 square footage room on Boston's JFK/UMass is a neat, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
39,4125,https://junehomes.com/residences/boston-ma/allston/1420-allston/4125,allston,4,1,1000,125,2022-12-05,2023-01-04,"This 125 square footage room on Boston, Allston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
39,4125,https://junehomes.com/residences/boston-ma/allston/1420-allston/4125,1420-allston,4,1,1000,125,2022-12-05,2023-01-04,"This 125 square footage room on Boston, Allston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
39,4125,https://junehomes.com/residences/boston-ma/allston/1420-allston/4125,4125,4,1,1000,125,2022-12-05,2023-01-04,"This 125 square footage room on Boston, Allston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
40,4081,https://junehomes.com/residences/boston-ma/jfk/1220-jfkumass/4081,jfk,5,1,1025,98,2022-12-15,2023-01-14,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
40,4081,https://junehomes.com/residences/boston-ma/jfk/1220-jfkumass/4081,1220-jfkumass,5,1,1025,98,2022-12-15,2023-01-14,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
40,4081,https://junehomes.com/residences/boston-ma/jfk/1220-jfkumass/4081,4081,5,1,1025,98,2022-12-15,2023-01-14,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
41,4535,https://junehomes.com/residences/boston-ma/somerville/1578-somerville/4535,somerville,6,2,1200,134,2022-12-05,2023-01-04,"This 134 square footage room on Somerville, Boston is a clean, spacious and glossy room in a 6 -bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
41,4535,https://junehomes.com/residences/boston-ma/somerville/1578-somerville/4535,1578-somerville,6,2,1200,134,2022-12-05,2023-01-04,"This 134 square footage room on Somerville, Boston is a clean, spacious and glossy room in a 6 -bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
41,4535,https://junehomes.com/residences/boston-ma/somerville/1578-somerville/4535,4535,6,2,1200,134,2022-12-05,2023-01-04,"This 134 square footage room on Somerville, Boston is a clean, spacious and glossy room in a 6 -bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
42,2597,https://junehomes.com/residences/boston-ma/roxbury/927-roxbury/2597,roxbury,4,1,1025,72,2022-12-05,2023-01-04,"This 72 square footage room on Boston's Roxbury is a clean, charming and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
42,2597,https://junehomes.com/residences/boston-ma/roxbury/927-roxbury/2597,927-roxbury,4,1,1025,72,2022-12-05,2023-01-04,"This 72 square footage room on Boston's Roxbury is a clean, charming and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
42,2597,https://junehomes.com/residences/boston-ma/roxbury/927-roxbury/2597,2597,4,1,1025,72,2022-12-05,2023-01-04,"This 72 square footage room on Boston's Roxbury is a clean, charming and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
43,4540,https://junehomes.com/residences/boston-ma/somerville/1578-somerville/4540,somerville,6,2,1200,144,2022-12-05,2023-01-04,"This 144 square footage room on Somerville, Boston is a clean, spacious and glossy room in a 6 -bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
43,4540,https://junehomes.com/residences/boston-ma/somerville/1578-somerville/4540,1578-somerville,6,2,1200,144,2022-12-05,2023-01-04,"This 144 square footage room on Somerville, Boston is a clean, spacious and glossy room in a 6 -bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
43,4540,https://junehomes.com/residences/boston-ma/somerville/1578-somerville/4540,4540,6,2,1200,144,2022-12-05,2023-01-04,"This 144 square footage room on Somerville, Boston is a clean, spacious and glossy room in a 6 -bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
44,3141,https://junehomes.com/residences/boston-ma/mission-hill/1068-mission-hill/3141,mission-hill,5,1,1025,69,2022-12-05,2023-01-04,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
44,3141,https://junehomes.com/residences/boston-ma/mission-hill/1068-mission-hill/3141,1068-mission-hill,5,1,1025,69,2022-12-05,2023-01-04,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
44,3141,https://junehomes.com/residences/boston-ma/mission-hill/1068-mission-hill/3141,3141,5,1,1025,69,2022-12-05,2023-01-04,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
45,1555,https://junehomes.com/residences/boston-ma/brighton/569-brighton/1555,brighton,4,2,1250,100,2022-12-05,2023-01-04,"This 100 square footage room on Boston's charmingon is a clean, charming and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
45,1555,https://junehomes.com/residences/boston-ma/brighton/569-brighton/1555,569-brighton,4,2,1250,100,2022-12-05,2023-01-04,"This 100 square footage room on Boston's charmingon is a clean, charming and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
45,1555,https://junehomes.com/residences/boston-ma/brighton/569-brighton/1555,1555,4,2,1250,100,2022-12-05,2023-01-04,"This 100 square footage room on Boston's charmingon is a clean, charming and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
46,4127,https://junehomes.com/residences/boston-ma/allston/1421-allston/4127,allston,4,1,1025,158,2022-12-05,2023-01-04,"This 158 square footage room on Boston Allston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
46,4127,https://junehomes.com/residences/boston-ma/allston/1421-allston/4127,1421-allston,4,1,1025,158,2022-12-05,2023-01-04,"This 158 square footage room on Boston Allston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
