,id,Transport
491,491,"[{'id': 0, 'stations': ['Framingham/Worcester'], 'color': '#8E44AD', 'walktime': 6, 'description': 'Auburndale'}, {'id': 1, 'stations': ['D'], 'color': '#00843D', 'walktime': 11, 'description': 'Riverside'}, {'id': 2, 'stations': ['558'], 'color': '#F5C00E', 'walktime': 11, 'description': 'Riverside'}, {'id': 3, 'stations': ['MBRS'], 'color': '#DA1721', 'walktime': 11, 'description': 'Riverside'}]"
492,492,"[{'id': 0, 'stations': ['Orange', 'line'], 'color': '#ef8b22', 'walktime': 9, 'description': 'Stony Brook'}, {'id': 1, 'stations': ['22', '29', '44'], 'color': '#f2bd2a', 'walktime': 2, 'description': 'Columbus Ave @ Weld Ave'}, {'id': 2, 'stations': ['14', '41'], 'color': '#f2bd2a', 'walktime': 14, 'description': 'Jackson Square'}]"
493,493,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['18'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Dorchester Ave @ Edison Green'}]"
494,494,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#FC5707', 'walktime': 8, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['E'], 'color': '#018835', 'walktime': 9, 'description': 'Brigham Circle'}, {'id': 2, 'stations': ['14', '22', '29', '41', '44'], 'color': '#F5C00E', 'walktime': 13, 'description': 'Jackson Square'}]"
495,495,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 11, 'description': 'Ruggles'}, {'id': 1, 'stations': ['E'], 'color': '#00843D', 'walktime': 12, 'description': 'Symphony'}, {'id': 2, 'stations': ['Franklin/Needham'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Ruggles'}, {'id': 3, 'stations': ['PROVIDENCE/STOUGHTON'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Ruggles'}]"
496,496,"[{'id': 0, 'stations': ['22', '29', '32', '34', '36'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Seaver St @ Maple Street'}, {'id': 1, 'stations': ['Fairmount', 'Line', 'Franklin', 'Line'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Four Corners/Geneva'}]"
497,497,"[{'id': 0, 'stations': ['E'], 'color': '#00843D', 'walktime': 4, 'description': 'Symphony'}, {'id': 1, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 7, 'description': 'Massachusetts Ave'}, {'id': 2, 'stations': ['D', 'B', 'C'], 'color': '#00843D', 'walktime': 10, 'description': 'Hynes Convention Center Station'}, {'id': 3, 'stations': ['Franklin', 'Needham', 'Providence/Stoughton'], 'color': '#8E44AD', 'walktime': 12, 'description': 'Ruggles'}]"
498,498,"[{'id': 0, 'stations': ['83', '91'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Prospect St'}, {'id': 1, 'stations': ['Red', 'line'], 'color': '#DA1721', 'walktime': 10, 'description': 'Central'}]"
499,499,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 7, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['E'], 'color': '#00843D', 'walktime': 10, 'description': 'Brigham Circle'}, {'id': 2, 'stations': ['19', '66'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Tremont St @ Tobin Community Center'}, {'id': 3, 'stations': ['22', '29'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Columbus Ave @ New Cedar St'}]"
500,500,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 10, 'description': 'Ruggles'}, {'id': 1, 'stations': ['E'], 'color': '#018835', 'walktime': 12, 'description': 'Symphony'}, {'id': 2, 'stations': ['Needham/Franklin'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Ruggles'}, {'id': 3, 'stations': ['43'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Tremont St @ Hammond St'}, {'id': 4, 'stations': ['Providence/Stoughton'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Ruggles'}]"
501,501,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 14, 'description': 'Warren Street'}, {'id': 1, 'stations': ['51', '57', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Market St @ Keenan Rd'}, {'id': 2, 'stations': ['86'], 'color': '#F5C00E', 'walktime': 6, 'description': 'Cambridge St @ Dustin St'}]"
502,502,"[{'id': 0, 'stations': ['22', '29', '32', '34', '36'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Seaver St @ Maple Street'}, {'id': 1, 'stations': ['Fairmount', 'Line', 'Franklin', 'Line'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Four Corners/Geneva'}]"
503,503,"[{'id': 0, 'stations': ['E'], 'color': '#00843D', 'walktime': 5, 'description': 'Fenwood Road'}, {'id': 1, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 9, 'description': 'Roxbury Crossing'}, {'id': 2, 'stations': ['35', '39', '66'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Huntington Ave opp Fenwood Rd'}, {'id': 3, 'stations': ['22', '29'], 'color': '#F5C00E', 'walktime': 11, 'description': 'Columbus Ave @ New Cedar St'}]"
504,504,"[{'id': 0, 'stations': ['E'], 'color': '#00843D', 'walktime': 4, 'description': 'Symphony'}, {'id': 1, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 7, 'description': 'Massachusetts Ave'}, {'id': 2, 'stations': ['D', 'B', 'C'], 'color': '#00843D', 'walktime': 10, 'description': 'Hynes Convention Center Station'}, {'id': 3, 'stations': ['Franklin', 'Needham', 'Providence/Stoughton'], 'color': '#8E44AD', 'walktime': 12, 'description': 'Ruggles'}]"
505,505,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#e02826', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#80276c', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#80276c', 'walktime': 5, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '41', '16'], 'color': '#f2bd2a', 'walktime': 5, 'description': 'JFK / UMass'}]"
506,506,"[{'id': 0, 'stations': ['Red', 'LIne'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#EC211F', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['18'], 'color': '#EB841E', 'walktime': 2, 'description': 'Dorchster Ave @ Howes St'}]"
507,507,"[{'id': 0, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 12, 'description': 'Boston Landing'}, {'id': 1, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Cambridge St @ Linden St'}, {'id': 2, 'stations': ['57'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Brighton Ave @ Linden St'}]"
508,508,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'Central'}]"
509,509,"[{'id': 0, 'stations': ['52', '57', '501', '553'], 'color': '#f2bd2a', 'walktime': 1, 'description': 'Washington St @ Bacon St'}, {'id': 1, 'stations': ['OurBus'], 'color': '#4caf50', 'walktime': 1, 'description': 'Newton'}]"
510,510,"[{'id': 0, 'stations': ['E'], 'color': '#00843d', 'walktime': 5, 'description': 'Longwood Medical Area'}, {'id': 1, 'stations': ['Orange', 'Line'], 'color': '#ed8b00', 'walktime': 9, 'description': 'Roxbury Crossing'}, {'id': 2, 'stations': ['Franklin/Needham/Providence'], 'color': '#80276c', 'walktime': 15, 'description': 'Ruggles'}, {'id': 3, 'stations': ['39'], 'color': '#f2bd2a', 'walktime': 3, 'description': 'Huntington Ave @ Wigglesworth St'}]"
511,511,"[{'id': 0, 'stations': ['E'], 'color': '#00843D', 'walktime': 5, 'description': 'Fenwood Road'}, {'id': 1, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 11, 'description': 'Roxbury Crossing'}, {'id': 2, 'stations': ['35', '39', '66'], 'color': '#EB841E', 'walktime': 4, 'description': 'Huntington Ave opp Fenwood Rd'}]"
512,512,"[{'id': 0, 'stations': ['57', '501'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Tremont St @ Washington St'}, {'id': 1, 'stations': ['64'], 'color': '#F5C00E', 'walktime': 5, 'description': 'Faneuil St @ Bigelow St'}]"
513,513,"[{'id': 0, 'stations': ['15', '17'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Bowdoin St @ Norton St'}, {'id': 1, 'stations': ['Fairmount', 'Line', 'Franklin', 'Line'], 'color': '#8E44AD', 'walktime': 9, 'description': 'Four Corners/Geneva'}]"
514,514,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#ed8b00', 'walktime': 10, 'description': 'Ruggles'}, {'id': 1, 'stations': ['Franklin/Needham', 'Line'], 'color': '#80276c', 'walktime': 10, 'description': 'Ruggles'}, {'id': 2, 'stations': ['8', '9', '15', '19', '22', '23'], 'color': '#f2bd2a', 'walktime': 10, 'description': 'Ruggles'}, {'id': 3, 'stations': ['43'], 'color': '#f2bd2a', 'walktime': 2, 'description': 'Tremont St @ Hammond St'}, {'id': 4, 'stations': ['Providence/Stoughton', 'Line'], 'color': '#80276c', 'walktime': 10, 'description': 'Ruggles'}]"
515,515,"[{'id': 0, 'stations': ['52', '57', '501', '553'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Washington St @ Bacon St'}]"
516,516,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['Framingham/Worcester'], 'color': '#8E44AD', 'walktime': 12, 'description': 'Boston Landing'}, {'id': 2, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Cambridge St @ Linden St'}]"
517,517,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#ed8b00', 'walktime': 10, 'description': 'Ruggles'}, {'id': 1, 'stations': ['Franklin/Needham', 'Line'], 'color': '#80276c', 'walktime': 10, 'description': 'Ruggles'}, {'id': 2, 'stations': ['8', '9', '15', '19', '22', '23'], 'color': '#f2bd2a', 'walktime': 10, 'description': 'Ruggles'}, {'id': 3, 'stations': ['43'], 'color': '#f2bd2a', 'walktime': 2, 'description': 'Tremont St @ Hammond St'}, {'id': 4, 'stations': ['Providence/Stoughton', 'Line'], 'color': '#80276c', 'walktime': 10, 'description': 'Ruggles'}]"
518,518,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Lakeville', 'Line'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}]"
519,519,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#EC211F', 'walktime': 4, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#B933AD', 'walktime': 4, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 4, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 4, 'description': 'JFK / UMass'}]"
520,520,"[{'id': 0, 'stations': ['C'], 'color': '#018835', 'walktime': 2, 'description': 'Englewood Avenue'}, {'id': 1, 'stations': ['D'], 'color': '#018835', 'walktime': 7, 'description': 'Reservoir'}, {'id': 2, 'stations': ['B'], 'color': '#018835', 'walktime': 12, 'description': 'Chiswick Road'}, {'id': 3, 'stations': ['51', '89', 'Green', 'Line', 'D', 'Shuttle'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Reservoir'}]"
521,521,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 7, 'description': 'Allston Street'}, {'id': 1, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#80276c', 'walktime': 10, 'description': 'Boston Landing'}, {'id': 2, 'stations': ['51', '57', '66', '501'], 'color': 'f2bd2a', 'walktime': 3, 'description': 'Cambridge St @ Barrows St'}]"
522,522,"[{'id': 0, 'stations': ['E'], 'color': '#018835', 'walktime': 6, 'description': 'Fenwood Road'}, {'id': 1, 'stations': ['Orange', 'Line'], 'color': '#E37A38', 'walktime': 11, 'description': 'Roxbury Crossing'}, {'id': 2, 'stations': ['Franklin/Foxboro/Needham'], 'color': '#8E44AD', 'walktime': 15, 'description': 'Ruggles'}, {'id': 3, 'stations': ['Providence/Stoughton', 'Line'], 'color': '#8E44AD', 'walktime': 15, 'description': 'Ruggles'}, {'id': 4, 'stations': ['D'], 'color': '#00843D', 'walktime': 15, 'description': 'Brookline Village'}]"
523,523,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#ED8B32', 'walktime': 5, 'description': 'Stony Brook'}, {'id': 1, 'stations': ['14', '22', '29', '41', '44'], 'color': '#F1BC3D', 'walktime': 14, 'description': 'Jackson Square'}, {'id': 2, 'stations': ['42'], 'color': '#F1BC3D', 'walktime': 3, 'description': 'Washington St & School St'}]"
524,524,"[{'id': 0, 'stations': ['Red'], 'color': '#DA1721', 'walktime': 7, 'description': 'JFK / UMas'}, {'id': 1, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 7, 'description': 'JFK / UMas'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 7, 'description': 'JFK / UMas'}]"
525,525,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Middleborough/Lakeville', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Greenbush', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['18'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Dorchester Ave @ Edison Green'}]"
526,526,"[{'id': 0, 'stations': ['D', 'E'], 'color': '#018835', 'walktime': 7, 'description': 'Union Square'}, {'id': 1, 'stations': ['87'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Somerville Ave @ Merriam St'}, {'id': 2, 'stations': ['86', '91', 'CT2'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Washington St @ McGrath Hwy'}]"
527,527,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#EC211F', 'walktime': 6, 'description': 'JFK/UMass'}, {'id': 1, 'stations': ['Greenbush', 'Line', 'Kingston', 'Line'], 'color': '#8E44AD', 'walktime': 6, 'description': 'JFK/UMass'}, {'id': 2, 'stations': ['Fairmount', 'Line', 'Franklin/Foxboro', 'Line'], 'color': '#8E44AD', 'walktime': 15, 'description': 'Newmarket'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 6, 'description': 'JFK/UMass'}]"
528,528,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#EC211F', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush', 'Kingston'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#B933AD', 'walktime': 3, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#F5C00E', 'walktime': 3, 'description': 'JFK / UMass'}]"
529,529,"[{'id': 0, 'stations': ['Red', 'LIne'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#EC211F', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['18'], 'color': '#EB841E', 'walktime': 2, 'description': 'Dorchster Ave @ Howes St'}]"
530,530,"[{'id': 0, 'stations': ['Red', 'LIne'], 'color': '#EC211F', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Greenbush/Kingston'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 8, 'description': 'JFK / UMass'}, {'id': 4, 'stations': ['18'], 'color': '#EB841E', 'walktime': 2, 'description': 'Dorchster Ave @ Howes St'}]"
531,531,"[{'id': 0, 'stations': ['22', '29', '32', '34', '36'], 'color': '#F5C00E', 'walktime': 3, 'description': 'Seaver St Opp Maple Street'}, {'id': 1, 'stations': ['Fairmount', 'Line', 'Franklin', 'Line'], 'color': '#8E44AD', 'walktime': 11, 'description': 'Four Corners/Geneva'}]"
532,532,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 9, 'description': 'JFK/UMass'}, {'id': 1, 'stations': ['Greenbush', 'Kingston'], 'color': '#8E44AD', 'walktime': 9, 'description': 'JFK/UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 9, 'description': 'JFK/UMass'}, {'id': 3, 'stations': ['Fairmount', 'Franklin'], 'color': '#B933AD', 'walktime': 14, 'description': 'Newmarket'}, {'id': 4, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 9, 'description': 'JFK/UMass'}]"
533,533,"[{'id': 0, 'stations': ['Red', 'Line'], 'color': '#DA1721', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 1, 'stations': ['Kingston/Greenbush'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 2, 'stations': ['Middleborough/Lakeville'], 'color': '#8E44AD', 'walktime': 10, 'description': 'JFK / UMass'}, {'id': 3, 'stations': ['8', '16', '41'], 'color': '#EB841E', 'walktime': 10, 'description': 'JFK / UMass'}]"
534,534,"[{'id': 0, 'stations': ['Red', 'line'], 'color': '#DA1721', 'walktime': 5, 'description': 'Shawmut'}]"
535,535,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#FC5707', 'walktime': 8, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['E'], 'color': '#018835', 'walktime': 9, 'description': 'Brigham Circle'}, {'id': 2, 'stations': ['14', '22', '29', '41', '44'], 'color': '#F5C00E', 'walktime': 13, 'description': 'Jackson Square'}]"
536,536,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 7, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['E'], 'color': '#00843D', 'walktime': 10, 'description': 'Brigham Circle'}, {'id': 2, 'stations': ['19', '66'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Tremont St @ Tobin Community Center'}, {'id': 3, 'stations': ['22', '29'], 'color': '#F5C00E', 'walktime': 7, 'description': 'Columbus Ave @ New Cedar St'}]"
537,537,"[{'id': 0, 'stations': ['Orange', 'Line'], 'color': '#EB841E', 'walktime': 11, 'description': 'Roxbury Crossing'}, {'id': 1, 'stations': ['42'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Washington St @ Guild St'}, {'id': 2, 'stations': ['14', '41', '45'], 'color': '#F5C00E', 'walktime': 6, 'description': '42A John Eliot Sq'}]"
538,538,"[{'id': 0, 'stations': ['89', '89/93', '101'], 'color': '#F5C00E', 'walktime': 1, 'description': 'Broadway @ Main St'}]"
539,539,"[{'id': 0, 'stations': ['E'], 'color': '#00843D', 'walktime': 5, 'description': 'Fenwood Road'}, {'id': 1, 'stations': ['Orange', 'line'], 'color': '#EB841E', 'walktime': 11, 'description': 'Roxbury Crossing'}, {'id': 2, 'stations': ['35', '39', '66'], 'color': '#EB841E', 'walktime': 4, 'description': 'Huntington Ave opp Fenwood Rd'}]"
540,540,"[{'id': 0, 'stations': ['B'], 'color': '#018835', 'walktime': 5, 'description': 'Chiswick Road'}, {'id': 1, 'stations': ['51', '86'], 'color': '#F5C00E', 'walktime': 4, 'description': 'Chestnut Hill Ave @ Wallingford Rd'}]"
541,541,"[{'id': 0, 'stations': ['B'], 'color': '#00843D', 'walktime': 8, 'description': 'Harvard Avenue'}, {'id': 1, 'stations': ['Framingham/Worcester', 'Line'], 'color': '#8E44AD', 'walktime': 12, 'description': 'Boston Landing'}, {'id': 2, 'stations': ['64', '66', '501'], 'color': '#F5C00E', 'walktime': 2, 'description': 'Cambridge St @ Linden St'}]"
